0 0 0 
0.001 0.0044350997 0.011336992 
0.0020000001 -0.0013034097 0.0064988015 
0.003 7.8099707e-05 0.011717345 
0.0040000002 0.0069954824 0.023213632 
0.0049999999 0.01794805 0.027949711 
0.0060000001 0.021360612 0.027228745 
0.0070000002 0.021538747 0.030202726 
0.0080000004 0.017712167 0.028841738 
0.0089999996 0.017403135 0.025885468 
0.0099999998 0.017631639 0.025009252 
0.011 0.016213799 0.032630507 
0.012 0.014673708 0.034022037 
0.013 0.013922829 0.032336958 
0.014 0.0058749653 0.030006411 
0.015 0.013915063 0.032604892 
0.016000001 0.011809026 0.03706295 
0.017000001 0.015739463 0.035325337 
0.017999999 0.016484438 0.044615515 
0.018999999 0.015164169 0.045574747 
0.02 0.0092606209 0.039920151 
0.021 0.014366681 0.036844224 
0.022 0.015289327 0.031802341 
0.023 0.0077161994 0.038787477 
0.024 0.008417109 0.040372159 
0.025 0.0079018865 0.034441341 
0.026000001 0.004945396 0.032302629 
0.027000001 0.0094910348 0.03148758 
0.028000001 0.01403948 0.027364967 
0.028999999 0.015201804 0.012485688 
0.029999999 0.023436762 0.013559235 
0.030999999 0.016356995 0.012418306 
0.032000002 0.010021339 0.0098205348 
0.033 0.011503315 0.0092125405 
0.034000002 0.01264808 0.010411207 
0.035 0.016492387 0.016593803 
0.035999998 0.020638632 0.021651799 
0.037 0.011609864 0.024811789 
0.037999999 0.0098507507 0.021046137 
0.039000001 0.010029073 0.01638015 
0.039999999 0.006599742 0.013982774 
0.041000001 0.0010266089 0.012489793 
0.041999999 0.0036832646 0.0061680768 
0.043000001 -0.00040986898 0.013805365 
0.044 -0.0023913486 0.019458359 
0.045000002 -0.002345487 0.021584988 
0.046 -0.0034371116 0.024493814 
0.046999998 0.001273836 0.025801014 
0.048 0.003869511 0.025743883 
0.048999999 0.012615613 0.017540887 
0.050000001 0.01096335 0.021152319 
0.050999999 0.0035014309 0.021475805 
0.052000001 0.0011822404 0.018483823 
0.052999999 0.0021643536 0.018903581 
0.054000001 0.0058054556 0.019051002 
0.055 0.007772618 0.015957227 
0.056000002 0.009867914 0.010326011 
0.057 0.0059154727 0.00912215 
0.057999998 0.011371331 0.0098008672 
0.059 0.015802216 0.014273277 
0.059999999 0.012635334 0.0080621233 
0.061000001 0.015571362 0.0030864172 
0.061999999 0.01085416 -0.004141984 
0.063000001 0.011417991 -0.0090486789 
0.064000003 0.0093269125 -0.011991295 
0.064999998 0.0050113667 -0.010515749 
0.066 0.0060808635 -0.010121376 
0.067000002 0.0051304419 -0.0027379729 
0.068000004 0.0064930683 0.0051793554 
0.068999998 0.003668922 -1.1019656e-05 
0.07 0.0032889326 0.0064459336 
0.071000002 0.0041976487 0.0036917443 
0.071999997 0.0067555797 0.00044468968 
0.072999999 0.0013706788 0.0060930667 
0.074000001 0.006635414 0.0075493939 
0.075000003 0.0045818295 0.006940092 
0.075999998 0.004607711 0.011836886 
0.077 0.0044008158 0.0074951816 
0.078000002 0.0032026763 0.0065738359 
0.079000004 -0.0027113494 0.0020218473 
0.079999998 -0.0046127513 0.011160445 
0.081 -0.0067593632 0.0081852693 
0.082000002 -0.0047900933 0.0089597525 
0.082999997 -0.001978728 0.0031418637 
0.083999999 -0.0023387445 0.013830218 
0.085000001 -0.0059661744 0.023387054 
0.086000003 -0.0077882712 0.026087312 
0.086999997 -0.0055018417 0.031024244 
0.088 -0.0072730277 0.028893407 
0.089000002 -0.013167604 0.028736236 
0.090000004 -0.017168242 0.030635817 
0.090999998 -0.017880533 0.026085375 
0.092 -0.012724076 0.035731655 
0.093000002 -0.009161613 0.036101997 
0.093999997 -0.0075397487 0.035733283 
0.094999999 -0.0092733055 0.037317313 
0.096000001 -0.0079991547 0.040340215 
0.097000003 -0.014689355 0.039468456 
0.097999997 -0.020946667 0.036908288 
0.098999999 -0.022692103 0.045025814 
0.1 -0.018776219 0.052307788 
0.101 -0.018120153 0.064940028 
0.102 -0.011160417 0.068558656 
0.103 -0.012464038 0.082414486 
0.104 -0.0012399853 0.085659347 
0.105 0.0042039542 0.083134189 
0.106 -0.0057642362 0.084263548 
0.107 -0.011294489 0.086140983 
0.108 -0.013700191 0.082725279 
0.109 -0.015457493 0.085646287 
0.11 -0.016243555 0.085959494 
0.111 -0.022099219 0.090464316 
0.112 -0.025809377 0.098098449 
0.113 -0.038412575 0.0969401 
0.114 -0.039876498 0.094785742 
0.115 -0.036343832 0.085970312 
0.116 -0.038544346 0.08727435 
0.117 -0.035999529 0.08781606 
0.118 -0.04252236 0.088071235 
0.119 -0.041089378 0.093463577 
0.12 -0.048553985 0.088160366 
0.121 -0.050617337 0.092736959 
0.122 -0.050972432 0.094113395 
0.123 -0.052639659 0.09013699 
0.124 -0.043760132 0.084303185 
0.125 -0.045044702 0.086466908 
0.126 -0.047505517 0.086699277 
0.127 -0.045175053 0.08839789 
0.12800001 -0.049595449 0.093647048 
0.12899999 -0.047248308 0.094943218 
0.13 -0.048300471 0.09230125 
0.131 -0.047379896 0.092061453 
0.132 -0.054511439 0.088546529 
0.133 -0.053670686 0.087051131 
0.134 -0.056477875 0.075868033 
0.13500001 -0.061817937 0.075101122 
0.13600001 -0.060821064 0.068251252 
0.13699999 -0.063182577 0.067889743 
0.138 -0.067047983 0.065920077 
0.139 -0.060993854 0.067276202 
0.14 -0.057344589 0.061597284 
0.141 -0.056322031 0.065154977 
0.142 -0.047954567 0.073936991 
0.14300001 -0.04239174 0.069560967 
0.14399999 -0.04084859 0.068893015 
0.145 -0.031530075 0.078631826 
0.146 -0.033722844 0.077077433 
0.147 -0.032760445 0.079167828 
0.148 -0.027979579 0.073069729 
0.149 -0.026261689 0.086677082 
0.15000001 -0.023716729 0.079519086 
0.15099999 -0.025325011 0.081912912 
0.152 -0.022274436 0.078476943 
0.153 -0.026972691 0.08146292 
0.154 -0.0286866 0.079397924 
0.155 -0.031479403 0.085516848 
0.156 -0.027900008 0.083187245 
0.15700001 -0.02165846 0.081485793 
0.15800001 -0.018338425 0.071239464 
0.15899999 -0.020614002 0.073280729 
0.16 -0.022706617 0.080191992 
0.161 -0.02738779 0.069435433 
0.162 -0.024647288 0.07789503 
0.163 -0.012209499 0.07698445 
0.164 -0.011592045 0.077554695 
0.16500001 -0.013632716 0.081496075 
0.16599999 -0.022573145 0.075573377 
0.167 -0.027441086 0.06964872 
0.168 -0.019064436 0.068404734 
0.169 -0.016112955 0.052247472 
0.17 -0.013814764 0.058524325 
0.171 -0.016692437 0.053305008 
0.17200001 -0.01092142 0.053758942 
0.17299999 -0.016124256 0.056546897 
0.17399999 -0.018614162 0.061590318 
0.175 -0.023699094 0.065712824 
0.176 -0.020779788 0.061857287 
0.177 -0.023429066 0.067678049 
0.178 -0.0250156 0.067219883 
0.17900001 -0.024625208 0.068947285 
